Open,Volume,Close
3674.300049,172630000,3661.469971
3661.5,126320000,3648.679932
3648.699951,166580000,3681.689941
3681.699951,101150000,3669.5
3669.5,119910000,3659.679932
3659.699951,128510000,3766.350098
3765.699951,142790000,3757.139893
3757.100098,122630000,3772.219971
3772.199951,93140000,3773.449951
3773.5,108410000,3776.780029
3776.100098,149780000,3636.939941
3636.899902,125480000,3646.649902
3646.600098,118690000,3709.139893
3709.100098,82410000,3753.810059
3753.800049,120940000,3735.040039
3735,114360000,3764.5
3764.5,111590000,3747.02002
3747.02002,122840000,3768.709961
3768.699951,118180000,3755.110107
3755.100098,148250000,3881.050049
3881.399902,143680000,3885.580078
3885.600098,141560000,3874.810059
3874.800049,101570000,3933.350098
3933.399902,158390000,3831.75
3831.800049,152810000,3843.189941
3843.199951,129340000,3797.429932
3798.100098,146420000,3910.469971
3910.5,126310000,3891.300049
3891.300049,161040000,3930.659912
3930.699951,170560000,3807.52002
3807.5,155160000,3801.469971
3801.5,138890000,3815.26001
3815.300049,157560000,3708.27002
3708.300049,117080000,3745.620117
3745.600098,125840000,3691.110107
3691.100098,138180000,3807.189941
3806.850098,166110000,3833.429932
3833.800049,122870000,3834.439941
3834.399902,67110000,3867.409912
3867.399902,107710000,3908.459961
3908.5,131490000,3869.429932
3869.399902,135330000,3857.98999
3858,167810000,3928.639893
3928.600098,179850000,3939.070068
3939.100098,133050000,3953.540039
3953.5,164550000,4011.73999
4011.699951,123800000,3989.610107
3989.600098,140600000,4035.610107
4035.600098,146030000,4073.649902
4073.699951,165660000,4138.669922
4138.700195,145990000,4157.689941
4157.700195,152520000,4192.620117
4192.600098,137360000,4208.180176
4208.200195,97440000,4270.089844
4270.100098,166090000,4321.27002
4321.299805,146680000,4343.399902
4343.399902,160620000,4430.560059
4430.600098,165300000,4341.330078
4341.330078,168140000,4369
4377,144670000,4444.390137
4444.399902,115280000,4423.990234
4424,148130000,4510.790039
4510.799805,156040000,4585.839844
4585.799805,142890000,4556.100098
4556.100098,130390000,4702.72998
4702.700195,124260000,4708.819824
4708.799805,153110000,4641.549805
4641.5,197380000,4715.509766
4715.5,161580000,4683.459961
4683.5,154770000,4618.299805
4615.799805,113920000,4617.600098
4628.200195,149600000,4601.399902
4611.600098,142280000,4647.540039
4660.200195,112730000,4700.720215
4703.5,106170000,4797.569824
4795.600098,198930000,4764.149902
4766.299805,196760000,4789.080078
4789.799805,184310000,4769.209961
4767,152810000,4793.779785
4794.100098,160900000,4794.859863
4795.200195,157060000,4741.75
4742.839844,161310000,4825.569824
4825.600098,134840000,4870.370117
4867.799805,128400000,4989.950195
4990.299805,168500000,5048.839844
5048.839844,104550000,5087.129883
5086.399902,144620000,5156.859863
5156.100098,170560000,5176.72998
5174.200195,157640000,5097.970215
5098,167470000,5117.120117
5115.700195,77040000,5181.430176
5181.100098,172210000,5061.120117
5060.399902,161990000,5184.680176
5184,210010000,5271.75
5271.399902,189180000,5373.990234
5373.299805,189240000,5541.620117
5541.299805,203040000,5503.319824
5502.200195,193260000,5630.490234
5629.100098,155390000,5536.560059
5535.120117,187200000,5470.450195
5470.799805,178030000,5584.970215
5585.700195,243570000,5636.640137
5638.399902,207350000,5587.140137
5588.600098,160760000,5682.879883
5679.990234,125630000,5532.589844
5535.799805,219540000,5535.47998
5536.200195,187270000,5567.990234
5567.600098,168620000,5478.029785
5479.5,167180000,5518.140137
5516.5,174860000,5687.5
5688.200195,199270000,5762.859863
5762.100098,189390000,5643.180176
5643.899902,126670000,5697.109863
5697.100098,159580000,5649.450195
5650.200195,144770000,5705.22998
5704.5,177940000,5654.629883
5654.600098,165500000,5588.140137
5586.299805,104690000,5510.560059
5509.799805,175100000,5426.819824
5426.5,237550000,5473.060059
5473.100098,180470000,5679.830078
5680.200195,155220000,5681.310059
5681.299805,130630000,5689.450195
5689.799805,162890000,5722.740234
5723.5,136040000,5616.209961
5611.799805,115080000,5659.859863
5660.22998,108030000,5838.52002
5837.799805,151570000,5888.459961
5887.700195,187000000,5872.919922
5873.299805,174880000,5992.859863
5992.899902,165740000,5969.379883
5970.120117,155000000,6094.22998
6093.899902,174090000,6007.02002
6007,169450000,6021.930176
6023.399902,166850000,6219.819824
6220.600098,196120000,6348.029785
6348.799805,208410000,6471.759766
6471.799805,173680000,6521.700195
6520.600098,126320000,6381.939941
6383.439941,200070000,6304.870117
6305.299805,203200000,6484.399902
6481.700195,239220000,6560.910156
6561.299805,80300000,6544.089844
6546,155290000,6703.790039
6706.100098,230220000,6833.100098
6836.200195,209710000,6696.47998
6696.5,247190000,6813.089844
6810.799805,219900000,6855.799805
6856.200195,210280000,6988.959961
6994,204700000,6931.620117
6931.600098,146850000,6877.740234
6874.299805,204070000,7000.890137
7001.700195,250230000,6935.459961
6934.299805,188980000,6804.790039
6805.200195,264180000,6740.589844
6739.799805,195550000,6526.100098
6528.700195,271410000,6391.700195
6392.100098,214980000,6703.350098
6705.200195,263980000,6738.899902
6736.5,248970000,7071.200195
7070,249410000,7169.5
7169.120117,277380000,7194.700195
7194.299805,266480000,7345.899902
7342.200195,227680000,7331
7331,188530000,7435.799805
7442.399902,220950000,7782
7781.100098,284900000,7796.5
7797.870117,278390000,7687.700195
7688.600098,253510000,7895.799805
7896.5,194690000,7921.799805
7920.399902,272710000,7890.5
7890.899902,335790000,8113.399902
8113.399902,307270000,8194
8191,257580000,8031.200195
8030.799805,258270000,7694.700195
7701.600098,307380000,7887.899902
7888.799805,275220000,7622.399902
7631.700195,228550000,7822.399902
7821.709961,213530000,7743
7743.399902,280840000,7917.299805
7918.700195,333240000,7922.200195
7922.200195,287030000,8038.600098
8039.600098,277280000,8045.200195
8042.799805,250460000,7847
7847.5,281190000,7715.399902
7714.399902,397690000,7442.100098
7445.799805,496320000,7581.299805
7581.600098,301000000,7572.5
7582.799805,290630000,7881.069824
7876.600098,300380000,7823.100098
7825.120117,176280000,8149.100098
8148.899902,302140000,7838.299805
7838.299805,279640000,7756.299805
7758.5,329230000,7679.299805
7679.299805,129520000,7965
7967,162560000,7580.399902
7575.200195,338770000,7753.5
7753.799805,338520000,7700.700195
7701.72998,273150000,7906.5
7909.990234,326790000,8189.490234
8191.490234,289520000,8370.099609
8368.599609,264800000,8413.94043
8413.94043,223750000,8545.719727
8544.469727,253410000,8569.389648
8570.629883,277470000,8602.519531
8603.509766,256990000,8906.429688
8899.709961,283750000,8796.080078
8795.080078,267870000,8983.410156
8983.410156,325490000,8994.860352
8997.110352,279450000,9167.5
9166.75,319350000,9064.620117
9058.139648,317340000,9147.070313
9145.330078,302230000,9055.150391
9055.509766,242970000,9096
9092.969727,311000000,9114.44043
9114.44043,263630000,8899.950195
8900.950195,207540000,9037.709961
9039.950195,260480000,8834.94043
8831.950195,276980000,8712.870117
8711.740234,343700000,8944.540039
8945.540039,294880000,9025.259766
9023.05957,228380000,9105.740234
9107.030273,298380000,9337.969727
9340.549805,314460000,8937.360352
8937.360352,317920000,8883.290039
8883.290039,366060000,8598.019531
8596.730469,419280000,8425
8419.959961,376650000,8533.650391
8533.650391,333690000,8051.680176
8052.450195,394150000,7640.25
7645.140137,565970000,7795.5
7796.529785,378600000,7895.660156
7889.330078,421980000,8028.77002
8026.169922,405160000,7784.689941
7787.009766,446980000,7899.52002
7900.549805,535580000,8416.759766
8415.480469,460110000,8452.290039
8448.950195,389940000,8592.099609
8595.700195,327040000,8975.459961
8971.969727,388950000,8919.589844
8921.139648,320030000,9159.549805
9159.549805,355400000,9333.080078
9333.080078,252430000,9016.139648
9017.169922,400370000,8821.759766
8820.730469,379710000,8903.629883
8902.969727,386070000,9217.990234
9220.570313,214880000,9181.429688
9184.009766,198710000,9643.320313
9643.320313,464150000,9340.549805
9343.120117,473410000,9120.669922
9120.669922,373560000,9358.830078
9359.599609,435370000,9304.240234
9301.589844,426770000,9274.889648
9277.30957,398320000,9339.950195
9339.950195,308500000,9306.580078
9307.389648,411630000,9736.080078
9737.19043,467250000,9876.349609
9876.080078,460830000,9903.549805
9902.280273,441820000,9822.240234
9821.610352,368390000,9832.509766
9836.120117,323060000,10173.83984
10174.11035,412650000,10493.88965
10493.88965,530740000,10689.66992
10689.66992,568350000,10789.04004
10789.04004,516450000,11031.58984
11029.13965,521370000,10913.32031
10910.57031,455210000,10829.28027
10829.87012,415840000,10559.74023
10561.00977,450200000,10799.83984
10799.2002,322700000,10490.50977
10490.83008,405370000,10855.55957
10854.75,407970000,10552.55957
10555.87988,351540000,11139.24023
11137.46973,445900000,11193.7002
11193.37988,345660000,11209.83984
11209.83984,391870000,10910.95996
10907.79981,402590000,10655.15039
10654.83008,365580000,10714.03027
10714.03027,443110000,10973.65039
10980.11035,414550000,11100.61035
11099.66016,426020000,11090.16992
11087.69043,403230000,11078.4502
11079.08008,408450000,11028.42969
11027.40039,315370000,10803.62988
10801.87012,400100000,10279.33008
10279.33008,429100000,10273
10274.58008,479630000,10649.75977
10649.75977,503270000,10019.70996
10018.4502,366080000,10470.25
10468.98047,618680000,10729.86035
10730.78027,605110000,10704.48047
10668.41992,814770000,10769.32031
10764.73047,818690000,11003.88965
11008.78027,773530000,10988.91016
10985.73047,538180000,11286.17969
11286.79004,751890000,11224.7002
11217.45996,800700000,11257.42969
11254.5,1049530000,11405.75977
11410.65039,485590000,11497.12012
11501.84961,384160000,11522.55957
11532.48047,912810000,11722.98047
11719.19043,981280000,11251.70996
11251.94043,790380000,10738.87012
10735.76953,978180000,10963.79981
10965.96973,884380000,10425.20996
10431.65039,833030000,10219.51953
10219.83008,918600000,9862.120117
9854.660156,812400000,10367.2002
10358.95996,1038340000,9928.820313
9911.219727,1058880000,10595.23047
10594.75,1078830000,11112.71973
11093.25,1027360000,10921.91992
10863.28027,955810000,11111.48047
11114.88965,1106860000,10305.76953
10303.29004,1023800000,10844.04981
10822.33008,818150000,10733.91016
10749.41992,1100940000,10577.86035
10571.30957,890320000,10609.37012
10606.96973,859960000,10626.84961
10624.79004,856790000,10299.24023
10302.30957,881580000,10794.75977
10793.11035,713220000,10614.05957
10615.12012,787950000,10449.29981
10448.40039,867580000,10404.75
10403.69043,884540000,10447.88965
10450.36035,898630000,10635.98047
10627.13965,535120000,10812.75
10812.40039,787030000,10733.55957
10731.44043,896630000,10511.16992
10514.29004,854280000,10767.75
10773.98047,802970000,11027.79981
11027.07031,835650000,11046.48047
11058.84961,800460000,11192.62988
11194.48047,711650000,11238.78027
11221.75977,770960000,11220.65039
11219.54004,803100000,10927
10926.41992,1058440000,10847.37012
10847.37012,1330350000,10650.91992
10659.05957,1322900000,10596.54004
10596.91016,1194330000,10192.17969
10184.78027,1371900000,10226.58984
10230.29004,1559230000,10590.62012
10588.05957,1581520000,10817.9502
10820.59961,1243280000,10602.9502
10595.34961,1149510000,10629.87012
10624.17969,1111910000,10470.23047
10479.33008,687200000,10373.54004
10377.33008,1337980000,10712.91016
10719.36035,1390070000,10434.95996
10433.33984,1406870000,10635.55957
10638.20996,1360150000,10787.99023
10790.91992,743760000,10662.00977
10658.73047,1329470000,10525.37988
10525.78027,1270380000,10587.58984
10581.90039,1208550000,10659.98047
10657.12988,1269120000,10864.09961
10860.44043,1177060000,10781.4502
10779.41992,1041610000,10799.82031
10800.23047,985720000,10441.90039
10447.58984,972810000,10466.30957
10468.92969,1250210000,10644.62012
10638.51953,1125150000,9823.410156
9820.049805,1480880000,9504.780273
9509.25,1615010000,9878.780273
9877.160156,1351280000,9791.089844
9793.580078,1363810000,10126.94043
10118.16016,1006150000,10579.84961
10571,1549270000,10810.04981
10814.41016,1115450000,10951.24023
10952.34961,1050100000,10821.30957
10819.54981,960410000,11301.74023
11299.13965,1074580000,11005.37012
11004.66016,1021110000,10990.41016
10991.76953,814580000,10977
10974.79004,1002750000,10623.63965
10622.5,1281920000,10604.58984
10607.87988,1157570000,10502.40039
10504.9502,1276000000,10252.67969
10253.62012,731060000,10539.05957
10537.98047,1227210000,10576.65039
10576.91992,1232700000,10416.66992
10418.67969,1034590000,10512.78027
10504.12988,952280000,10416.25
10411.90039,841720000,10240.78027
10239.33008,873230000,10423.16992
10422.75977,908990000,9949.75
9946.980469,887500000,9605.849609
9603.360352,1168170000,9605.509766
9580.320313,280040000,8235.80957
8242.320313,2459290000,8847.55957
8845.969727,1647520000,9119.769531
9115.75,1399070000,9344.160156
9340.839844,1247620000,9204.110352
9203.910156,1214060000,9545.169922
9543.370117,1166740000,9323.540039
9326.589844,1174000000,9608
9606.129883,1135110000,9866.990234
9870.450195,1300000000,9959.709961
9961.580078,659330000,9851.55957
9848.929688,1148660000,10049.45996
10047.04004,1183740000,9811.150391
9809.419922,1194950000,10035.33984
10036.58984,1318320000,10136.99023
10136.36035,458800000,10259.74023
10261.33008,865390000,9987.530273
9985.379883,1064550000,9771.849609
9772.339844,1229060000,9840.080078
9843.049805,914510000,9907.259766
9905.459961,1257540000,9744.240234
9739.80957,1260770000,9903.040039
9899.240234,1046240000,9968.150391
9969.75,1066640000,10368.86035
10368.09961,1310930000,10572.49023
10570.07031,1363720000,10607.23047
10608.54004,1175260000,10427.66992
10428.42969,997500000,10403.94043
10402.07031,792190000,10271.63965
10258.91016,977950000,10190.82031
10189.57031,1267650000,10257.11035
10256,1255870000,9910.719727
9910.519531,1127210000,10006.62988
10005.79981,1195280000,9939.919922
9938.820313,1193590000,10353.08008
10348.92969,1136540000,10104.25977
10106.54004,921700000,9925.25
9923.94043,836880000,9589.669922
9587.379883,1345940000,9474.209961
9476.5,1325650000,9253.790039
9252.469727,1401730000,9243.259766
9239.25,1710400000,9379.5
9375.700195,988310000,8684.530273
8681.280273,1635760000,8019.259766
8015.040039,1776620000,8264.389648
8267.990234,2324300000,8313.129883
8312.919922,1594260000,8745.450195
8741.919922,1417620000,8778.05957
8777.089844,1303580000,8872.959961
8873.929688,1226310000,8663.5
8659.269531,1039190000,8427.200195
8425.879883,1079940000,8312.69043
8311.790039,1106930000,7986.02002
